week,lane,region,mode,carrier,units,spend_usd,on_time_pct,damage_rate_pct,invoice_accuracy_pct,days_to_settle,fuel_share,week_start
31,SIN→SYD,Asia Pacific,LTL,Northwind Freight,29771,151918.01,96.22,0.383,97.65,44,0.28,2025-09-29
31,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,35511,89018.62,96.01,0.482,97.6,46,0.18,2025-09-29
31,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,44269,130193.58,97.01,0.329,99.47,45,0.32,2025-09-29
31,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,19302,96820.12,93.99,0.575,96.4,41,0.28,2025-09-29
31,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11733,40207.57,90.71,0.606,97.51,40,0.32,2025-09-29
32,LAX→ORD,North America,Truckload,BlueLine Express,18960,63044.55,88.94,0.215,97.78,41,0.32,2025-10-06
32,SEA→ORD,North America,Truckload,Northwind Freight,51524,160697.75,96.62,0.202,98.3,40,0.32,2025-10-06
32,SEA→LAX,North America,LTL,Atlas Logistics,17206,78865.01,95.37,0.304,98.88,47,0.28,2025-10-06
32,EWR→MEM,North America,Truckload,Meridian Carriers,40208,140107.85,92.03,0.535,98.77,46,0.32,2025-10-06
32,DFW→EWR,North America,LTL,Northwind Freight,16904,79719.27,90.47,0.505,96.01,46,0.28,2025-10-06
32,DFW→LAX,North America,LTL,Atlas Logistics,41300,197003.87,91.83,0.326,97.45,45,0.28,2025-10-06
32,ORD→PHX,North America,Air,Skyway Cargo,16887,152130.59,91.34,0.604,98.19,45,0.42,2025-10-06
32,PHX→ATL,North America,LTL,Atlas Logistics,22631,108376.05,92.87,0.612,97.78,40,0.28,2025-10-06
32,MAD→MXP,Europe,Truckload,Meridian Carriers,22429,71836.56,90.98,0.742,97.28,46,0.32,2025-10-06
32,MXP→FRA,Europe,LTL,BlueLine Express,49111,218059.02,94.97,0.371,98.38,45,0.28,2025-10-06
32,FRA→MXP,Europe,Air,Skyway Cargo,19911,186067.76,98.66,0.551,98.43,45,0.42,2025-10-06
32,AMS→MAD,Europe,Truckload,Northwind Freight,10913,36072.81,90.68,0.15,97.16,44,0.32,2025-10-06
32,WAW→LHR,Europe,Truckload,Atlas Logistics,24138,78831.43,94.42,0.24,98.17,41,0.32,2025-10-06
32,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13660,31966.77,97.07,0.534,98.85,43,0.18,2025-10-06
32,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,51901,184526.87,98.89,0.383,98.11,39,0.32,2025-10-06
32,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,19249,52384.39,91.73,0.363,98.77,41,0.18,2025-10-06
32,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,45164,98271.85,96.91,0.233,96.14,39,0.18,2025-10-06
32,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27082,136645.83,96.3,0.421,96.93,46,0.28,2025-10-06
32,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,34052,86655.09,94.68,0.47,98.97,41,0.18,2025-10-06
32,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,50028,147766,96.45,0.275,96.12,43,0.32,2025-10-06
32,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,21818,106360,94.76,0.644,96.33,41,0.28,2025-10-06
32,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12452,41353.58,91.08,0.708,97.93,47,0.32,2025-10-06
33,LAX→ORD,North America,Truckload,BlueLine Express,16361,55076.83,88.34,0.164,98.49,41,0.32,2025-10-13
33,SEA→ORD,North America,Truckload,Northwind Freight,44369,137050.34,96.32,0.185,97.47,41,0.32,2025-10-13
33,SEA→LAX,North America,LTL,Atlas Logistics,18323,84080.47,94.24,0.213,98.49,44,0.28,2025-10-13
33,EWR→MEM,North America,Truckload,Meridian Carriers,37542,129214.63,93.67,0.622,96.06,41,0.32,2025-10-13
33,DFW→EWR,North America,LTL,Northwind Freight,15213,71016.89,90.88,0.627,97.56,46,0.28,2025-10-13
33,DFW→LAX,North America,LTL,Atlas Logistics,37771,181471.34,94.1,0.349,99.39,42,0.28,2025-10-13
33,ORD→PHX,North America,Air,Skyway Cargo,14632,132236.66,93.13,0.519,98.99,41,0.42,2025-10-13
33,PHX→ATL,North America,LTL,Atlas Logistics,23807,118481.05,90.74,0.713,97.59,44,0.28,2025-10-13
33,MAD→MXP,Europe,Truckload,Meridian Carriers,24244,74849.64,89.09,0.661,98.56,43,0.32,2025-10-13
33,MXP→FRA,Europe,LTL,BlueLine Express,48132,222531.73,95.06,0.457,98.14,47,0.28,2025-10-13
33,FRA→MXP,Europe,Air,Skyway Cargo,21289,198477.42,97.74,0.57,97.45,47,0.42,2025-10-13
33,AMS→MAD,Europe,Truckload,Northwind Freight,10749,34726.35,91.59,0.203,97.68,46,0.32,2025-10-13
33,WAW→LHR,Europe,Truckload,Atlas Logistics,26457,89978.96,95.85,0.208,97.74,41,0.32,2025-10-13
33,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13872,30830.3,99.5,0.658,96.87,39,0.18,2025-10-13
33,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,51076,176950.92,98.65,0.324,97.43,44,0.32,2025-10-13
33,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,17632,46034.93,90.16,0.48,98.7,39,0.18,2025-10-13
33,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,49037,113547.6,95.55,0.292,96.01,45,0.18,2025-10-13
33,SIN→SYD,Asia Pacific,LTL,Northwind Freight,24891,124930.75,95.07,0.39,98.15,42,0.28,2025-10-13
33,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,40888,102761.36,95.77,0.399,97.7,43,0.18,2025-10-13
33,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,45902,130040.07,96.12,0.264,96.28,47,0.32,2025-10-13
33,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,19474,98377.77,95.02,0.592,96.99,43,0.28,2025-10-13
33,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12076,39245.92,89.73,0.572,99.42,46,0.32,2025-10-13
34,LAX→ORD,North America,Truckload,BlueLine Express,19213,64562.02,89.88,0.29,98.69,42,0.32,2025-10-20
34,SEA→ORD,North America,Truckload,Northwind Freight,52270,162373.28,97.76,0.144,96.31,45,0.32,2025-10-20
34,SEA→LAX,North America,LTL,Atlas Logistics,18426,82081.11,96.15,0.223,99.02,40,0.28,2025-10-20
34,EWR→MEM,North America,Truckload,Meridian Carriers,39854,137863.52,93.27,0.58,98.18,39,0.32,2025-10-20
34,DFW→EWR,North America,LTL,Northwind Freight,16255,74779.18,88.51,0.577,99.43,38,0.28,2025-10-20
34,DFW→LAX,North America,LTL,Atlas Logistics,39986,193308.73,92.05,0.37,96.2,42,0.28,2025-10-20
34,ORD→PHX,North America,Air,Skyway Cargo,14661,129667.13,92.34,0.608,98.84,41,0.42,2025-10-20
34,PHX→ATL,North America,LTL,Atlas Logistics,22791,112932.22,93.68,0.658,96.64,44,0.28,2025-10-20
34,MAD→MXP,Europe,Truckload,Meridian Carriers,23448,72274.05,89.87,0.682,99.16,39,0.32,2025-10-20
34,MXP→FRA,Europe,LTL,BlueLine Express,44956,198045.78,93.71,0.494,97.02,41,0.28,2025-10-20
34,FRA→MXP,Europe,Air,Skyway Cargo,23134,203455.04,96.39,0.568,96.31,43,0.42,2025-10-20
34,AMS→MAD,Europe,Truckload,Northwind Freight,10054,32379.13,89.34,0.253,98.59,41,0.32,2025-10-20
34,WAW→LHR,Europe,Truckload,Atlas Logistics,25566,82837.85,94.11,0.244,96.46,46,0.32,2025-10-20
34,WAW→FRA,Europe,Intermodal,Pacific Rail Co,14544,33146.25,97.67,0.562,97.45,40,0.18,2025-10-20
34,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,46888,167103.7,99.09,0.351,96.8,46,0.32,2025-10-20
34,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,17803,47215.07,90.8,0.395,98.69,46,0.18,2025-10-20
34,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,43571,95120.44,97.5,0.238,96.58,39,0.18,2025-10-20
34,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27861,148280.03,97.16,0.404,97.66,47,0.28,2025-10-20
34,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,33655,86013.74,93.18,0.484,97.11,38,0.18,2025-10-20
34,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,46319,140002.62,99.5,0.314,99.11,46,0.32,2025-10-20
34,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,18687,94560.32,96.38,0.529,98.73,45,0.28,2025-10-20
34,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12255,39128.03,90.71,0.642,98.92,45,0.32,2025-10-20
35,LAX→ORD,North America,Truckload,BlueLine Express,17136,57009.02,91.76,0.198,96.99,44,0.32,2025-10-27
35,SEA→ORD,North America,Truckload,Northwind Freight,51726,152162.18,96.16,0.251,97.48,38,0.32,2025-10-27
35,SEA→LAX,North America,LTL,Atlas Logistics,17161,81404.16,96.49,0.319,98.58,43,0.28,2025-10-27
35,EWR→MEM,North America,Truckload,Meridian Carriers,39777,136405.84,93.38,0.584,99.16,41,0.32,2025-10-27
35,DFW→EWR,North America,LTL,Northwind Freight,14956,68281.31,89.04,0.588,97.78,43,0.28,2025-10-27
35,DFW→LAX,North America,LTL,Atlas Logistics,43890,211720.47,91.36,0.252,98.7,39,0.28,2025-10-27
35,ORD→PHX,North America,Air,Skyway Cargo,16779,149192.57,90.45,0.558,98.81,43,0.42,2025-10-27
35,PHX→ATL,North America,LTL,Atlas Logistics,22171,103226.41,91.11,0.638,98.26,42,0.28,2025-10-27
35,MAD→MXP,Europe,Truckload,Meridian Carriers,21361,64325.76,91.18,0.618,98.62,45,0.32,2025-10-27
35,MXP→FRA,Europe,LTL,BlueLine Express,45115,197270.77,93.89,0.489,98.06,45,0.28,2025-10-27
35,FRA→MXP,Europe,Air,Skyway Cargo,23547,209988.24,98.42,0.502,96.22,40,0.42,2025-10-27
35,AMS→MAD,Europe,Truckload,Northwind Freight,10876,35063.83,90.72,0.225,99.29,46,0.32,2025-10-27
35,WAW→LHR,Europe,Truckload,Atlas Logistics,26788,89332.27,94.32,0.2,97.28,41,0.32,2025-10-27
35,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13860,31332.27,99.31,0.596,98.79,45,0.18,2025-10-27
35,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,47095,168724.54,99.5,0.371,97.98,46,0.32,2025-10-27
35,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18237,48495.32,91.61,0.465,98.55,39,0.18,2025-10-27
35,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,51439,113020.87,97.8,0.313,99.03,41,0.18,2025-10-27
35,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27797,137763.04,96.4,0.397,97.32,46,0.28,2025-10-27
35,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,33478,82820.83,93.1,0.479,96.98,43,0.18,2025-10-27
35,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,47701,140251.49,98.7,0.355,99.43,39,0.32,2025-10-27
35,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20258,100599.66,94.8,0.608,98.69,40,0.28,2025-10-27
35,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,10690,34542.63,89.86,0.702,96.05,45,0.32,2025-10-27
36,LAX→ORD,North America,Truckload,BlueLine Express,18456,58680.44,89.15,0.234,97.22,43,0.32,2025-11-03
36,SEA→ORD,North America,Truckload,Northwind Freight,50219,154352.06,94.94,0.205,97.67,39,0.32,2025-11-03
36,SEA→LAX,North America,LTL,Atlas Logistics,17260,80869.69,92.73,0.213,98.7,39,0.28,2025-11-03
36,EWR→MEM,North America,Truckload,Meridian Carriers,38253,128392.34,95.56,0.539,97.8,46,0.32,2025-11-03
36,DFW→EWR,North America,LTL,Northwind Freight,15043,65929.85,90.79,0.524,98.34,42,0.28,2025-11-03
36,DFW→LAX,North America,LTL,Atlas Logistics,40532,191821.4,93.21,0.283,97.39,44,0.28,2025-11-03
36,ORD→PHX,North America,Air,Skyway Cargo,16134,138105.14,93.41,0.634,96.8,46,0.42,2025-11-03
36,PHX→ATL,North America,LTL,Atlas Logistics,23626,115160.73,90.67,0.713,96.22,39,0.28,2025-11-03
36,MAD→MXP,Europe,Truckload,Meridian Carriers,23423,68516.36,89.54,0.751,98.76,46,0.32,2025-11-03
36,MXP→FRA,Europe,LTL,BlueLine Express,40253,177521.51,95.14,0.412,98.55,44,0.28,2025-11-03
36,FRA→MXP,Europe,Air,Skyway Cargo,22132,193133.99,96.75,0.576,99.34,41,0.42,2025-11-03
36,AMS→MAD,Europe,Truckload,Northwind Freight,10049,32996.7,91.6,0.151,96.98,44,0.32,2025-11-03
36,WAW→LHR,Europe,Truckload,Atlas Logistics,24822,83210.44,96.35,0.234,96.32,41,0.32,2025-11-03
36,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13787,30262.56,99.26,0.662,97.66,42,0.18,2025-11-03
36,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,52554,179899.32,99.04,0.445,97.1,39,0.32,2025-11-03
36,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16945,45146.18,89.55,0.478,96.35,38,0.18,2025-11-03
36,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,42540,95290.97,95.65,0.255,97.12,45,0.18,2025-11-03
36,SIN→SYD,Asia Pacific,LTL,Northwind Freight,26888,142080.16,96.91,0.444,98.43,45,0.28,2025-11-03
36,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,34494,87513.36,92.7,0.482,98.35,43,0.18,2025-11-03
36,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,45108,129352.31,99.27,0.342,97.56,40,0.32,2025-11-03
36,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,18886,93468.24,96.91,0.595,97.43,46,0.28,2025-11-03
36,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11949,38550.47,92.92,0.674,97.18,47,0.32,2025-11-03
37,LAX→ORD,North America,Truckload,BlueLine Express,18562,60968.64,88.41,0.267,96.31,45,0.32,2025-11-10
37,SEA→ORD,North America,Truckload,Northwind Freight,48472,143320.4,95.57,0.277,98.58,39,0.32,2025-11-10
37,SEA→LAX,North America,LTL,Atlas Logistics,17086,78020.1,95.85,0.305,98.12,44,0.28,2025-11-10
37,EWR→MEM,North America,Truckload,Meridian Carriers,40627,144169,94.67,0.562,99.17,44,0.32,2025-11-10
37,DFW→EWR,North America,LTL,Northwind Freight,16977,78705.04,91.65,0.553,97.41,44,0.28,2025-11-10
37,DFW→LAX,North America,LTL,Atlas Logistics,38174,178697.27,92.98,0.247,96.7,42,0.28,2025-11-10
37,ORD→PHX,North America,Air,Skyway Cargo,15070,132001.22,91.55,0.598,99.3,44,0.42,2025-11-10
37,PHX→ATL,North America,LTL,Atlas Logistics,21509,104669.08,92.09,0.742,99.18,42,0.28,2025-11-10
37,MAD→MXP,Europe,Truckload,Meridian Carriers,19252,59509.31,89.22,0.651,97.93,41,0.32,2025-11-10
37,MXP→FRA,Europe,LTL,BlueLine Express,41808,188017.1,96.48,0.375,99.45,44,0.28,2025-11-10
37,FRA→MXP,Europe,Air,Skyway Cargo,22466,204076.51,98.98,0.532,99.43,41,0.42,2025-11-10
37,AMS→MAD,Europe,Truckload,Northwind Freight,9488,30459.94,89.53,0.224,96.53,45,0.32,2025-11-10
37,WAW→LHR,Europe,Truckload,Atlas Logistics,25564,85355.27,95.11,0.189,96.97,44,0.32,2025-11-10
37,WAW→FRA,Europe,Intermodal,Pacific Rail Co,14621,32343.2,97.56,0.531,96.38,43,0.18,2025-11-10
37,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,49379,165415.25,96.14,0.45,99.14,43,0.32,2025-11-10
37,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,17150,45979.18,91.12,0.394,98.9,38,0.18,2025-11-10
37,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,47935,105797.93,95.39,0.308,96.26,43,0.18,2025-11-10
37,SIN→SYD,Asia Pacific,LTL,Northwind Freight,25150,128095.68,93.96,0.408,96.67,45,0.28,2025-11-10
37,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,37693,90523.23,92.74,0.385,99.07,40,0.18,2025-11-10
37,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,47474,132625.39,99.45,0.241,97.44,41,0.32,2025-11-10
37,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,21174,103359.54,94.65,0.543,97.81,40,0.28,2025-11-10
37,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,10827,35989.99,90.25,0.579,96.1,40,0.32,2025-11-10
38,LAX→ORD,North America,Truckload,BlueLine Express,16564,52188.46,89.17,0.291,98.82,38,0.32,2025-11-17
38,SEA→ORD,North America,Truckload,Northwind Freight,41239,123590.34,97.93,0.195,97.38,46,0.32,2025-11-17
38,SEA→LAX,North America,LTL,Atlas Logistics,17391,76500,96.13,0.258,98.94,40,0.28,2025-11-17
38,EWR→MEM,North America,Truckload,Meridian Carriers,40347,141460.12,94.73,0.577,99.37,44,0.32,2025-11-17
38,DFW→EWR,North America,LTL,Northwind Freight,14232,64008.5,89.9,0.503,97,43,0.28,2025-11-17
38,DFW→LAX,North America,LTL,Atlas Logistics,35646,171058.44,92.33,0.276,98.78,45,0.28,2025-11-17
38,ORD→PHX,North America,Air,Skyway Cargo,13924,120654.54,93.63,0.528,99.05,39,0.42,2025-11-17
38,PHX→ATL,North America,LTL,Atlas Logistics,23389,108673.41,91.38,0.607,96.22,43,0.28,2025-11-17
38,MAD→MXP,Europe,Truckload,Meridian Carriers,19570,61414.38,90.93,0.753,99.36,47,0.32,2025-11-17
38,MXP→FRA,Europe,LTL,BlueLine Express,42219,183085.54,95.42,0.395,97.79,43,0.28,2025-11-17
38,FRA→MXP,Europe,Air,Skyway Cargo,19462,175386.58,98.97,0.48,96.95,38,0.42,2025-11-17
38,AMS→MAD,Europe,Truckload,Northwind Freight,10417,32777.33,91.52,0.248,96.44,43,0.32,2025-11-17
38,WAW→LHR,Europe,Truckload,Atlas Logistics,26692,89059.13,94.47,0.248,96.58,45,0.32,2025-11-17
38,WAW→FRA,Europe,Intermodal,Pacific Rail Co,12143,27310.1,96.83,0.55,97.66,38,0.18,2025-11-17
38,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,46874,161797.82,95.98,0.332,96.21,42,0.32,2025-11-17
38,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,15201,39121.34,91.09,0.428,97.71,44,0.18,2025-11-17
38,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,43108,95982.66,98.75,0.201,99,42,0.18,2025-11-17
38,SIN→SYD,Asia Pacific,LTL,Northwind Freight,22949,115728.39,96.75,0.319,98.15,47,0.28,2025-11-17
38,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,32054,78559.66,92.09,0.451,97.7,45,0.18,2025-11-17
38,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,40925,114465.24,97.22,0.253,98.26,41,0.32,2025-11-17
38,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,17445,85523.97,97.33,0.531,99.15,38,0.28,2025-11-17
38,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11024,36120.57,92.31,0.68,98.22,41,0.32,2025-11-17
39,LAX→ORD,North America,Truckload,BlueLine Express,17629,57369,88.1,0.285,96.68,38,0.32,2025-11-24
39,SEA→ORD,North America,Truckload,Northwind Freight,41815,120402.18,94.39,0.176,98.43,42,0.32,2025-11-24
39,SEA→LAX,North America,LTL,Atlas Logistics,17434,76288.48,96.06,0.23,98.2,41,0.28,2025-11-24
39,EWR→MEM,North America,Truckload,Meridian Carriers,38330,126454.37,92.43,0.607,98.15,45,0.32,2025-11-24
39,DFW→EWR,North America,LTL,Northwind Freight,14971,67967.81,90.55,0.523,98.5,43,0.28,2025-11-24
39,DFW→LAX,North America,LTL,Atlas Logistics,36483,168644.71,93.96,0.242,98.01,40,0.28,2025-11-24
39,ORD→PHX,North America,Air,Skyway Cargo,13415,120127.63,93.96,0.569,98.57,42,0.42,2025-11-24
39,PHX→ATL,North America,LTL,Atlas Logistics,22346,108955.14,91.57,0.595,97.4,46,0.28,2025-11-24
39,MAD→MXP,Europe,Truckload,Meridian Carriers,21719,66940.94,89.96,0.667,96.84,38,0.32,2025-11-24
39,MXP→FRA,Europe,LTL,BlueLine Express,43301,188607.61,94.58,0.468,96.44,40,0.28,2025-11-24
39,FRA→MXP,Europe,Air,Skyway Cargo,22167,198377.7,95.43,0.515,97.67,45,0.42,2025-11-24
39,AMS→MAD,Europe,Truckload,Northwind Freight,9331,29520.24,91.3,0.17,98.91,41,0.32,2025-11-24
39,WAW→LHR,Europe,Truckload,Atlas Logistics,22322,76528.95,94.47,0.205,98.64,40,0.32,2025-11-24
39,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13531,31086.71,95.97,0.536,99.42,42,0.18,2025-11-24
39,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,46725,156961.85,97.23,0.35,96.68,40,0.32,2025-11-24
39,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,17248,43592.7,91.48,0.492,98.69,45,0.18,2025-11-24
39,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,45995,103161.09,98.43,0.3,97.52,46,0.18,2025-11-24
39,SIN→SYD,Asia Pacific,LTL,Northwind Freight,25883,134252.2,96.51,0.426,96.76,42,0.28,2025-11-24
39,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,31841,76848.51,92.86,0.401,96.44,41,0.18,2025-11-24
39,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,45922,130648.78,98.65,0.284,99.28,41,0.32,2025-11-24
39,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20575,101293.67,96.66,0.539,97.38,46,0.28,2025-11-24
39,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,10371,35108.31,91.47,0.67,99.12,45,0.32,2025-11-24
40,LAX→ORD,North America,Truckload,BlueLine Express,17542,59325.61,91.28,0.251,97.93,44,0.32,2025-12-01
40,SEA→ORD,North America,Truckload,Northwind Freight,47508,142912.53,98.13,0.223,97.99,41,0.32,2025-12-01
40,SEA→LAX,North America,LTL,Atlas Logistics,15954,74105.31,96.25,0.247,98.55,43,0.28,2025-12-01
40,EWR→MEM,North America,Truckload,Meridian Carriers,35364,119324.72,95.72,0.537,97.13,39,0.32,2025-12-01
40,DFW→EWR,North America,LTL,Northwind Freight,15126,68162.91,90.09,0.577,96.86,40,0.28,2025-12-01
40,DFW→LAX,North America,LTL,Atlas Logistics,36094,165782.52,93.35,0.295,99.1,41,0.28,2025-12-01
40,ORD→PHX,North America,Air,Skyway Cargo,15640,135877.31,92.32,0.553,99.02,39,0.42,2025-12-01
40,PHX→ATL,North America,LTL,Atlas Logistics,20225,93144.72,93.43,0.601,96.82,43,0.28,2025-12-01
40,MAD→MXP,Europe,Truckload,Meridian Carriers,19026,56323.11,90.66,0.695,96.83,46,0.32,2025-12-01
40,MXP→FRA,Europe,LTL,BlueLine Express,44939,194427.08,96.19,0.494,97.29,46,0.28,2025-12-01
40,FRA→MXP,Europe,Air,Skyway Cargo,21739,191661.78,99.12,0.455,96.81,44,0.42,2025-12-01
40,AMS→MAD,Europe,Truckload,Northwind Freight,10356,33526.77,91.4,0.19,98.35,40,0.32,2025-12-01
40,WAW→LHR,Europe,Truckload,Atlas Logistics,25315,86554.31,96.68,0.163,99.12,42,0.32,2025-12-01
40,WAW→FRA,Europe,Intermodal,Pacific Rail Co,11741,26526.3,98.65,0.526,99,42,0.18,2025-12-01
40,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,43220,152954.17,95.87,0.336,96.89,39,0.32,2025-12-01
40,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16002,41456.66,90.22,0.374,98.68,41,0.18,2025-12-01
40,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,43409,100295.26,95.59,0.292,97.03,39,0.18,2025-12-01
40,SIN→SYD,Asia Pacific,LTL,Northwind Freight,26816,137694.25,96.23,0.451,97.55,44,0.28,2025-12-01
40,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,37426,91926.49,94.02,0.453,98.24,39,0.18,2025-12-01
40,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,45722,135709.2,96.47,0.286,97,41,0.32,2025-12-01
40,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20435,103004.44,97.74,0.578,99.32,47,0.28,2025-12-01
40,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11229,37622.21,92.12,0.662,96.68,43,0.32,2025-12-01
41,LAX→ORD,North America,Truckload,BlueLine Express,15705,49283.45,90.82,0.194,99.43,43,0.32,2025-12-08
41,SEA→ORD,North America,Truckload,Northwind Freight,40988,124071.24,94.73,0.251,96.04,39,0.32,2025-12-08
41,SEA→LAX,North America,LTL,Atlas Logistics,15190,69650.74,93.02,0.289,98.81,45,0.28,2025-12-08
41,EWR→MEM,North America,Truckload,Meridian Carriers,34963,120420.25,93.78,0.526,98.4,39,0.32,2025-12-08
41,DFW→EWR,North America,LTL,Northwind Freight,13970,61107.14,89.43,0.571,98.39,44,0.28,2025-12-08
41,DFW→LAX,North America,LTL,Atlas Logistics,34055,154027.64,90.77,0.282,99.25,42,0.28,2025-12-08
41,ORD→PHX,North America,Air,Skyway Cargo,15470,131696.09,91.56,0.655,97.96,45,0.42,2025-12-08
41,PHX→ATL,North America,LTL,Atlas Logistics,24238,116736.75,92.41,0.667,97.18,39,0.28,2025-12-08
41,MAD→MXP,Europe,Truckload,Meridian Carriers,21185,62808.96,92.88,0.614,96.67,43,0.32,2025-12-08
41,MXP→FRA,Europe,LTL,BlueLine Express,40608,179861.29,93.75,0.414,96.74,42,0.28,2025-12-08
41,FRA→MXP,Europe,Air,Skyway Cargo,18891,174171.25,95.64,0.464,97.16,40,0.42,2025-12-08
41,AMS→MAD,Europe,Truckload,Northwind Freight,8875,28177.91,90.34,0.283,97.98,39,0.32,2025-12-08
41,WAW→LHR,Europe,Truckload,Atlas Logistics,22625,74091.13,97.5,0.228,97.92,40,0.32,2025-12-08
41,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13651,32118.51,95.81,0.652,96.15,44,0.18,2025-12-08
41,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,43192,148126.71,98.46,0.453,98.01,43,0.32,2025-12-08
41,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,14177,38558.06,89.87,0.442,98.65,42,0.18,2025-12-08
41,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,39784,91503.47,97.26,0.255,96.81,46,0.18,2025-12-08
41,SIN→SYD,Asia Pacific,LTL,Northwind Freight,26693,135187.15,95.28,0.348,96.85,40,0.28,2025-12-08
41,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,31498,78761.25,92.23,0.423,97.27,39,0.18,2025-12-08
41,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,39566,117692.13,99.48,0.273,96.17,39,0.32,2025-12-08
41,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,17616,87945.65,97.73,0.605,97.17,43,0.28,2025-12-08
41,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,9582,31402.13,92.77,0.673,98.4,43,0.32,2025-12-08
42,LAX→ORD,North America,Truckload,BlueLine Express,16121,53831.63,90.67,0.274,99.4,40,0.32,2025-12-15
